price,price_m2,area_m2,address,url
,,Plotas,,
140 000 €,3 500                                    €/m²,40,Užupis Paupio g.,https://www.aruodas.lt/butai-vilniuje-uzupyje-paupio-g-bendra-informacija-adresas-paupio-g-1-3607544/?search_pos=1333
120 000 €,1 000                                    €/m²,120,Naujoji Vilnia S. Raštikio g.,https://www.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-s-rastikio-g-parduodami-du-butai-gyvenamame-name-pirmas-1-3589687/?search_pos=1334
220 000 €,3 365                                    €/m²,65.4,Šiaurės miestelis S. Žukausko g.,https://www.aruodas.lt/butai-vilniuje-siaures-miestelyje-s-zukausko-g-parduodamas-jaukus-dvieju-kambariu-butas-su-1-3607456/?search_pos=1335
175 000 €,2 950                                    €/m²,59.3,Baltupiai Baltupio g.,https://www.aruodas.lt/butai-vilniuje-baltupiuose-baltupio-g-salia-verkiu-regioninio-parko-parduodamas-1-3607296/?search_pos=1336
155 000 €,2 313                                    €/m²,67,Fabijoniškės Fabijoniškių g.,https://www.aruodas.lt/butai-vilniuje-fabijoniskese-fabijoniskiu-g-parduodamas-suremontuotas-ir-siuolaikiskai-1-3518127/?search_pos=1337
182 000 €,4 797                                    €/m²,37.9,Žvėrynas Sėlių g.,https://www.aruodas.lt/butai-vilniuje-zveryne-seliu-g-parduodamas-kambario-butas-prestiziniame-1-3589303/?search_pos=1338
146 000 €,2 899                                    €/m²,50.4,Jeruzalė Bitininkų g.,https://www.aruodas.lt/butai-vilniuje-jeruzaleje-bitininku-g-parduodamas-butas-naujai-renovuotame-name-1-3587633/?search_pos=1339
95 000 €,3 167                                    €/m²,30,Naujininkai Dzūkų g.,https://www.aruodas.lt/butai-vilniuje-naujininkuose-dzuku-g-parduodamas-kambario-butas-naujininkuose-1-3607068/?search_pos=1340
115 000 €,2 588                                    €/m²,44.4,Naujamiestis V. Pietario g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-v-pietario-g-pardudamas-kambariu-butas-kvm-1-3606870/?search_pos=1341
170 000 €,3 100                                    €/m²,54.8,Fabijoniškės Vėtrungių g.,https://www.aruodas.lt/butai-vilniuje-fabijoniskese-vetrungiu-g-parduodamas-be-tarpininku-sviesus-ir-erdvus-1-3606826/?search_pos=1342
120 000 €,2 410                                    €/m²,49.8,Naujoji Vilnia Parko g.,https://www.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-parko-g-kartais-uzejes-i-buta-pajunti-kad-cia-slypi-1-3606734/?search_pos=1343
159 000 €,3 457                                    €/m²,46,Pilaitė Nidos g.,https://www.aruodas.lt/butai-vilniuje-pilaiteje-nidos-g-parduodu-puikiai-irengta-kambariu-buta-1-3588995/?search_pos=1344
164 500 €,2 570                                    €/m²,64,Karoliniškės Vido Maciulevičiaus g.,https://www.aruodas.lt/butai-vilniuje-karoliniskese-vido-maciuleviciaus-g-parduodamas-labai-jaukus-ir-sviesus-kamb-1-3606714/?search_pos=1345
227 000 €,4 837                                    €/m²,46.9,Žvėrynas Stumbrų g.,https://www.aruodas.lt/butai-vilniuje-zveryne-stumbru-g-parduodamas-jaukus-ir-sviesus-kambariu-1-3597474/?search_pos=1346
285 000 €,3 750                                    €/m²,76,Žirmūnai Kalvarijų g.,https://www.aruodas.lt/butai-vilniuje-zirmunuose-kalvariju-g-parduodamas-puikus-butas-su-terasa-ir-1-3606640/?search_pos=1347
220 000 €,3 393                                    €/m²,64.8,Užupis Užupio g.,https://www.aruodas.lt/butai-vilniuje-uzupyje-uzupio-g-parduodamas-puikioje-vietoje-esantis-1-3474773/?search_pos=1348
150 000 €,3 409                                    €/m²,44,Justiniškės Helsinkio g.,https://www.aruodas.lt/butai-vilniuje-justiniskese-helsinkio-g-parduodamas-siltas-jaukus-sauletas-ir-1-3588669/?search_pos=1349
219 000 €,3 288                                    €/m²,66.6,Santariškės J. Franko g.,https://www.aruodas.lt/butai-vilniuje-santariskese-j-franko-g-parduodamas-dvieju-kambariu-butas-santariskiu-1-3588645/?search_pos=1350
,,Plotas,,
365 000 €,5 368                                    €/m²,68,Viršuliškės Viršilų g.,https://www.aruodas.lt/butai-vilniuje-virsuliskese-virsilu-g-parduodamas-naujas-prabangiai-irengtas-1-3588257/?search_pos=1351
180 000 €,3 830                                    €/m²,47,Lazdynai M. Mironaitės g.,https://www.aruodas.lt/butai-vilniuje-lazdynuose-m-mironaites-g-parduodamas-sviesus-erdvus-po-remonto-1-3606428/?search_pos=1352
155 000 €,1 987                                    €/m²,78,Fabijoniškės Fabijoniškių g.,https://www.aruodas.lt/butai-vilniuje-fabijoniskese-fabijoniskiu-g-parduodamas-miegamu-kambariu-kvm-butas-1-3588187/?search_pos=1353
115 000 €,2 347                                    €/m²,49,Viršuliškės Viršuliškių g.,https://www.aruodas.lt/butai-vilniuje-virsuliskese-virsuliskiu-g-parduodamas-kambariu-butas-virsuliskese-1-3588203/?search_pos=1354
565 000 €,6 011                                    €/m²,94,Šnipiškės Konstitucijos pr.,https://www.aruodas.lt/butai-vilniuje-snipiskese-konstitucijos-pr-kasdien-megaukites-vis-kitokiu-vilniaus-1-3606316/?search_pos=1355
117 000 €,2 489                                    €/m²,47,Lazdynai Architektų g.,https://www.aruodas.lt/butai-vilniuje-lazdynuose-architektu-g-siltas-jaukus-nekampinis-tvarkingas-butas-1-3604696/?search_pos=1356
69 000 €,4 059                                    €/m²,17,Naujamiestis M. K. Čiurlionio g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-m-k-ciurlionio-g-irengtas-gyvenamosios-paskirties-butas-1-3606202/?search_pos=1357
86 900 €,1 849                                    €/m²,47,Naujininkai Brolių g.,https://www.aruodas.lt/butai-vilniuje-naujininkuose-broliu-g-pagrindiniai-privalumai-puiki-lokacija-1-3606128/?search_pos=1358
159 000 €,3 127                                    €/m²,50.9,Užupis Filaretų g.,https://www.aruodas.lt/butai-vilniuje-uzupyje-filaretu-g-sis-kv-m-ploto-butas-renovuotame-name-1-3587637/?search_pos=1359
129 000 €,2 903                                    €/m²,44.4,Fabijoniškės Vėtrungių g.,https://www.aruodas.lt/butai-vilniuje-fabijoniskese-vetrungiu-g-parduodamas-jaukus-ir-sviesus-ju-kambariu-1-3587595/?search_pos=1360
190 000 €,4 139                                    €/m²,45.9,Baltupiai Ozo g.,https://www.aruodas.lt/butai-vilniuje-baltupiuose-ozo-g-parduodamas-moderniai-irengtas-a-klases-1-3605852/?search_pos=1361
140 000 €,3 997                                    €/m²,35,Pilaitė Padekaniškių g.,https://www.aruodas.lt/butai-vilniuje-pilaiteje-padekaniskiu-g-sviesus-naujai-ir-kokybiskai-irengtas-1-3587581/?search_pos=1362
46 900 €,2 468                                    €/m²,19,Naujininkai Eišiškių pl.,https://www.aruodas.lt/butai-vilniuje-naujininkuose-eisiskiu-pl-parduodamos-naujai-irengtos-lofto-tipo-1-3587569/?search_pos=1363
95 000 €,2 879                                    €/m²,33,Lazdynai Architektų g.,https://www.aruodas.lt/butai-vilniuje-lazdynuose-architektu-g-vienoje-graziausiu-vietu-salia-plikakalnio-1-3587539/?search_pos=1364
63 900 €,3 715                                    €/m²,17.2,Antakalnis Žolyno g.,https://www.aruodas.lt/butai-vilniuje-antakalnyje-zolyno-g-parduodamas-naujai-irengtas-kambario-butas-1-3605614/?search_pos=1365
148 000 €,2 331                                    €/m²,63.5,Balsiai Popieriaus g.,https://www.aruodas.lt/butai-vilniuje-balsiuose-popieriaus-g-turniskiu-krastovaizdzio-draustini-1-3605576/?search_pos=1366
155 000 €,3 523                                    €/m²,44,Naujamiestis Gerosios Vilties g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-gerosios-vilties-g-visada-norejai-gyventi-miesto-centre-po-1-3605476/?search_pos=1367
145 000 €,2 266                                    €/m²,64,Viršuliškės Viršuliškių g.,https://www.aruodas.lt/butai-vilniuje-virsuliskese-virsuliskiu-g-parduodamas-kambariu-butas-virsuliskese-1-3605412/?search_pos=1368
155 700 €,3 100                                    €/m²,50.2,Antakalnis Duburio g.,https://www.aruodas.lt/butai-vilniuje-antakalnyje-duburio-g-parduodamas-kokybiskai-irengtas-kambariu-1-3605398/?search_pos=1369
77 000 €,1 742                                    €/m²,44.2,Naujininkai Rodūnios kel.,https://www.aruodas.lt/butai-vilniuje-naujininkuose-rodunios-kel-parduodamas-puikus-butas-investicijai-arba-1-3605244/?search_pos=1370
129 500 €,2 560                                    €/m²,50.6,Fabijoniškės S. Stanevičiaus g.,https://www.aruodas.lt/butai-vilniuje-fabijoniskese-s-staneviciaus-g--sviesus-kambariu-butas-vilniuje-s-1-3605240/?search_pos=1371
198 000 €,2 475                                    €/m²,80,Naujininkai Šaltkalvių g.,https://www.aruodas.lt/butai-vilniuje-naujininkuose-saltkalviu-g-atskira-iejima-ir-uzdara-kiemeli-turintis-1-3309179/?search_pos=1372
115 000 €,2 734                                    €/m²,42.1,Naujininkai Dzūkų g.,https://www.aruodas.lt/butai-vilniuje-naujininkuose-dzuku-g-parduodamas-k-butas-dzuku-g-naujininku-1-3605114/?search_pos=1373
499 000 €,4 090                                    €/m²,122,Naujamiestis M. K. Čiurlionio g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-m-k-ciurlionio-g-parduodamas-isskirtinis-kambariu-butas-1-3604976/?search_pos=1374
255 000 €,5 313                                    €/m²,48,Viršuliškės Viršilų g.,https://www.aruodas.lt/butai-vilniuje-virsuliskese-virsilu-g-parduodamas-isskirtinis-prestizinis-1-3510879/?search_pos=1375
,,Plotas,,
169 900 €,3 963                                    €/m²,42.9,Pilaitė Elbingo g.,https://www.aruodas.lt/butai-vilniuje-pilaiteje-elbingo-g-uzdaroje-gyvenvieteje-karaliauciaus-slenio-1-3544020/?search_pos=1376
219 000 €,4 660                                    €/m²,47,Viršuliškės Viršilų g.,https://www.aruodas.lt/butai-vilniuje-virsuliskese-virsilu-g-isskirtinis-butas-dangoraizyje-skylum-kai-1-3586503/?search_pos=1377
149 500 €,2 315                                    €/m²,64.6,Antakalnis Antakalnio g.,https://www.aruodas.lt/butai-vilniuje-antakalnyje-antakalnio-g-isskirtinis-pasiulymas-antakalnyje-1-3586481/?search_pos=1378
267 000 €,4 779                                    €/m²,55.9,Antakalnis V. Grybo g.,https://www.aruodas.lt/butai-vilniuje-antakalnyje-v-grybo-g-parduodamas-sviesus-kvm-dvieju-kambariu-1-3585327/?search_pos=1379
254 000 €,4 980                                    €/m²,51,Antakalnis Antakalnio g.,https://www.aruodas.lt/butai-vilniuje-antakalnyje-antakalnio-g-isskirtinis-pilnai-irengtas-k-m-butas-1-3585753/?search_pos=1380
173 000 €,3 277                                    €/m²,52.8,Antakalnis Duburio g.,https://www.aruodas.lt/butai-vilniuje-antakalnyje-duburio-g-parduodamas-kokybiskai-irengtas-erdvus-1-3604572/?search_pos=1381
129 500 €,3 297                                    €/m²,39.3,Pašilaičiai Medeinos g.,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-medeinos-g-parduodamas-naujai-suremontuotas-butas-1-3604552/?search_pos=1382
161 000 €,2 729                                    €/m²,59,Antakalnis Volungės g.,https://www.aruodas.lt/butai-vilniuje-antakalnyje-volunges-g-parduodamas-kambariu-butas-paruostas-1-3586057/?search_pos=1383
517 000 €,3 693                                    €/m²,140,Markučiai Paplaujos g.,https://www.aruodas.lt/butai-vilniuje-markuciuose-paplaujos-g-parduodamas-nuostabus-loftas-vieta-1-3585853/?search_pos=1384
189 800 €,2 465                                    €/m²,77,Lazdynai Jonažolių g.,https://www.aruodas.lt/butai-vilniuje-lazdynuose-jonazoliu-g-jusu-seimos-namai-jonazoliu-gatveje-salia-1-3586047/?search_pos=1385
210 000 €,2 911                                    €/m²,72.2,Pilaitė M. Mažvydo g.,https://www.aruodas.lt/butai-vilniuje-pilaiteje-m-mazvydo-g-sukurtas-jaukiam-gyvenimui-parduodamas-1-3604538/?search_pos=1386
295 000 €,5 676                                    €/m²,52,Senamiestis A. Domaševičiaus g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-a-domaseviciaus-g-isskirtineje-senamiescio-vietoje-parduodamas-1-3585901/?search_pos=1387
350 000 €,6 519                                    €/m²,53.7,Antakalnis Kuosų g.,https://www.aruodas.lt/butai-vilniuje-antakalnyje-kuosu-g-tvarkingas-erdvus-sviesus-ju-kambariu-1-3585761/?search_pos=1388
75 000 €,2 856                                    €/m²,26.3,Šnipiškės Kalvarijų g.,https://www.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-parduodamas-jaukus-kambario-butas-kv-1-3585721/?search_pos=1389
98 000 €,2 227                                    €/m²,44,Naujoji Vilnia Genių g.,https://www.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-geniu-g-parduodamas-butas-naujoje-vilnioje-geniu-g-1-3585609/?search_pos=1390
212 000 €,2 552                                    €/m²,83.1,Lazdynai Erfurto g.,https://www.aruodas.lt/butai-vilniuje-lazdynuose-erfurto-g-parduodamas-kambariu-butas-lazdynuose-1-3585417/?search_pos=1391
161 111 €,3 555                                    €/m²,45.3,Antakalnis Švyturio g.,https://www.aruodas.lt/butai-vilniuje-antakalnyje-svyturio-g-naujas-ju-kambariu-butas-miesto-sirdyje-1-3585349/?search_pos=1392
199 000 €,3 268                                    €/m²,60.9,Šnipiškės Kintų g.,https://www.aruodas.lt/butai-vilniuje-snipiskese-kintu-g-buto-privalumai-m-antresole-galima-1-3585265/?search_pos=1393
188 000 €,2 669                                    €/m²,70.4,Pilaitė I. Simonaitytės g.,https://www.aruodas.lt/butai-vilniuje-pilaiteje-i-simonaitytes-g-tarpininkavimo-paslaugos-neaktualios-1-3585197/?search_pos=1394
408 000 €,3 709                                    €/m²,110,Senamiestis Gedimino pr.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-gedimino-pr-parduodamas-kamb-butas-gedimino-salia-1-3345154/?search_pos=1395
232 500 €,4 650                                    €/m²,50,Žirmūnai Verkių g.,https://www.aruodas.lt/butai-vilniuje-zirmunuose-verkiu-g-butas-irengtas-naudojant-tik-aukstos-kokybes-1-3580525/?search_pos=1396
255 000 €,4 547                                    €/m²,56.1,Viršuliškės Viršilų g.,https://www.aruodas.lt/butai-vilniuje-virsuliskese-virsilu-g-gyvenimas-tarp-debesu-parduodamas-dvieju-1-3596452/?search_pos=1397
525 000 €,5 949                                    €/m²,88.3,Naujininkai Savanorių pr.,https://www.aruodas.lt/butai-vilniuje-naujininkuose-savanoriu-pr-1-3603514/?search_pos=1398
210 000 €,4 394                                    €/m²,47.8,Šnipiškės Linkmenų g.,https://www.aruodas.lt/butai-vilniuje-snipiskese-linkmenu-g-bendras-plotas-m-aukstas-is-1-3584929/?search_pos=1399
145 000 €,4 940                                    €/m²,29.4,Žirmūnai Kareivių g.,https://www.aruodas.lt/butai-vilniuje-zirmunuose-kareiviu-g-butas-pilnai-suremontuotas-truksta-tik-1-3603346/?search_pos=1400
,,Plotas,,
325 000 €,5 508                                    €/m²,59,Senamiestis Gedimino pr.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-gedimino-pr-parduodamas-kambariu-butas-gedimino-pr-1-3545892/?search_pos=1401
441 600 €,6 947                                    €/m²,63.6,Rasos Rasų g.,https://www.aruodas.lt/butai-vilniuje-rasose-rasu-g-gyvenamuju-namu-kvartalas-rasu-namai-1-3584873/?search_pos=1402
300 000 €,3 226                                    €/m²,93,Fabijoniškės Vėtrungių g.,https://www.aruodas.lt/butai-vilniuje-fabijoniskese-vetrungiu-g-parduodamas-isskirtinis-m-butas-su-net-1-3584871/?search_pos=1403
101 700 €,3 686                                    €/m²,27.6,Pilaitė Karaliaučiaus g.,https://www.aruodas.lt/butai-vilniuje-pilaiteje-karaliauciaus-g-naujame-statybos-gyvenamuju-namu-projekte-1-3584489/?search_pos=1404
141 977 €,2 834                                    €/m²,50.1,Naujamiestis Skroblų g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-skroblu-g-parduodamas-jaukus-skoningai-irengtas-1-3602828/?search_pos=1405
162 000 €,2 414                                    €/m²,67.1,Fabijoniškės Fabijoniškių g.,https://www.aruodas.lt/butai-vilniuje-fabijoniskese-fabijoniskiu-g-parduodamas-jaukus-ir-pilnai-irengtas-su-1-3602822/?search_pos=1406
354 900 €,3 900                                    €/m²,91,Naujamiestis Vytenio g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-vytenio-g-parduodamas-kambariu-butas-kv-ir-kv-1-3584453/?search_pos=1407
58 890 €,3 631                                    €/m²,16.2,Naujininkai Kapsų g.,https://www.aruodas.lt/butai-vilniuje-naujininkuose-kapsu-g-parduodama-naujai-irengta-studija-vilniuje-1-3584381/?search_pos=1408
148 500 €,2 970                                    €/m²,50,Justiniškės Taikos g.,https://www.aruodas.lt/butai-vilniuje-justiniskese-taikos-g-parduodamas-ka-tik-pilnai-suremontuotas-1-3602606/?search_pos=1409
120 000 €,2 400                                    €/m²,50,Justiniškės Taikos g.,https://www.aruodas.lt/butai-vilniuje-justiniskese-taikos-g-standartinis-kam-butas-parduodu-be-1-3602604/?search_pos=1410
168 500 €,3 053                                    €/m²,55.2,Fabijoniškės Vėtrungių g.,https://www.aruodas.lt/butai-vilniuje-fabijoniskese-vetrungiu-g-parduodamas-pilnai-kapitaliai-suremontuotas-1-3602586/?search_pos=1411
178 500 €,4 100                                    €/m²,43.5,Šnipiškės Lvivo g.,https://www.aruodas.lt/butai-vilniuje-snipiskese-lvivo-g-jusu-nauji-namai-miesto-sirdyje-ieskote-1-3584251/?search_pos=1412
105 000 €,2 724                                    €/m²,38.5,Markučiai Subačiaus g.,https://www.aruodas.lt/butai-vilniuje-markuciuose-subaciaus-g-butas-prie-pavilnio-parko-netoli-senamiescio-1-3584241/?search_pos=1413
262 000 €,5 458                                    €/m²,48,Senamiestis Gėlių g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-geliu-g-senamiestyje-istoriniame-sodu-geliu-gatviu-1-3584139/?search_pos=1414
49 000 €,1 868                                    €/m²,26.2,Salininkai Mechanikų g.,https://www.aruodas.lt/butai-vilniuje-salininkuose-mechaniku-g-1-3584099/?search_pos=1415
70 000 €,2 593                                    €/m²,27,Paneriai Kirtimų g.,https://www.aruodas.lt/butai-vilniuje-paneriuose-kirtimu-g-butas-siuo-metu-yra-nuomojamas-todel-jus-1-3602488/?search_pos=1416
42 900 €,1 490                                    €/m²,28.8,Naujoji Vilnia Pramonės g.,https://www.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-pramones-g-parduodama-studija-pramones-g-vilniuje-1-3481025/?search_pos=1417
41 900 €,1 496                                    €/m²,28,Naujoji Vilnia Pramonės g.,https://www.aruodas.lt/patalpa-poilsio-vilniuje-naujojoje-vilnioje-pramones-g-parduodamas-studijos-tipo-bustas-pramones-g-1-3415521/?search_pos=1418
110 000 €,2 396                                    €/m²,45.9,Naujamiestis Savanorių pr.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-savanoriu-pr-parduodamas-kambariu-butas-strategiskai-1-3583503/?search_pos=1419
275 700 €,3 877                                    €/m²,71.1,Šnipiškės Lvivo g.,https://www.aruodas.lt/butai-vilniuje-snipiskese-lvivo-g-parduodamas-kambariu-butas-vilniaus-miesto-1-3602368/?search_pos=1420
289 000 €,3 554                                    €/m²,81.3,Senamiestis J. Jasinskio g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-j-jasinskio-g-parduodamas-sviesus-erdvus-k-butas-1-3511333/?search_pos=1421
118 000 €,3 278                                    €/m²,36,Naujamiestis Skroblų g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-skroblu-g-1-3583203/?search_pos=1422
92 000 €,3 172                                    €/m²,29,Naujamiestis Vandentiekio g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-vandentiekio-g-ieskote-jaukaus-ir-patogaus-busto-mieste-1-3583369/?search_pos=1423
119 500 €,1 927                                    €/m²,62,Justiniškės Rygos g.,https://www.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-butas-siuo-metu-yra-tuscias-todel-galima-is-1-3583351/?search_pos=1424
248 000 €,3 969                                    €/m²,62.5,Visoriai Visorių g.,https://www.aruodas.lt/butai-vilniuje-visoriuose-visoriu-g-tik-ka-naujai-irengtas-kambariu-butas-metu-1-3599824/?search_pos=1425
,,Plotas,,
175 000 €,4 667                                    €/m²,37.5,Bajorai Bajorų kel.,https://www.aruodas.lt/butai-vilniuje-bajoruose-bajoru-kel-be-tarpininku-parduodamas-pilnai-bei-1-3583083/?search_pos=1426
85 000 €,1 905                                    €/m²,44.6,Naujininkai Gudų g.,https://www.aruodas.lt/butai-vilniuje-naujininkuose-gudu-g-parduodamas-kambariu-butas-gudu-g-1-3583027/?search_pos=1427
148 000 €,3 083                                    €/m²,48,Senamiestis Šv. Stepono g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-sv-stepono-g-parduodamas-isskirtinis-naujai-ir-kokybiskai-1-3592953/?search_pos=1428
135 000 €,2 705                                    €/m²,49.9,Naujoji Vilnia Jūrotiškių g.,https://www.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-jurotiskiu-g-parduodamas-kvm-modernios-architekturos-1-3602032/?search_pos=1429
124 950 €,3 258                                    €/m²,38.4,Pašilaičiai Eitminų g.,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-eitminu-g-parduodamas-sviesus-ir-jaukus-kv-m-1-3582985/?search_pos=1430
155 000 €,3 690                                    €/m²,42,Naujamiestis Geležinio Vilko g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-gelezinio-vilko-g-parduodamas-sviesus-ir-jaukus-butas-patogioje-1-3601998/?search_pos=1431
250 000 €,4 017                                    €/m²,62.2,Senamiestis Šv. Stepono g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-sv-stepono-g-autentiskas-kambariu-butas-vilniaus-1-3582927/?search_pos=1432
145 000 €,1 781                                    €/m²,81.4,Fabijoniškės S. Stanevičiaus g.,https://www.aruodas.lt/butai-vilniuje-fabijoniskese-s-staneviciaus-g-parduodamas-erdvus-kambariu-butas-su-trimis-1-3582901/?search_pos=1433
235 900 €,5 361                                    €/m²,44,Šnipiškės Šatrijos g.,https://www.aruodas.lt/butai-vilniuje-snipiskese-satrijos-g-parduodamas-stilingai-irengtas-ju-kambariu-1-3573599/?search_pos=1434
49 999 €,1 833                                    €/m²,27.3,Jeruzalė Jeruzalės g.,https://www.aruodas.lt/butai-vilniuje-jeruzaleje-jeruzales-g-be-tarpininku-parduodamas-suremontuotas-butas-1-3581373/?search_pos=1435
105 300 €,2 700                                    €/m²,39,Antakalnis Antakalnio g.,https://www.aruodas.lt/butai-vilniuje-antakalnyje-antakalnio-g-nt-brokeriu-prasau-nesivarginti-be-1-3592369/?search_pos=1436
229 000 €,5 326                                    €/m²,43,Šnipiškės Kernavės g.,https://www.aruodas.lt/butai-vilniuje-snipiskese-kernaves-g-parduodamas-kokybiskai-irengtas-kambariu-1-3601562/?search_pos=1437
110 000 €,5 159                                    €/m²,21.3,Senamiestis Gedimino pr.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-gedimino-pr-parduodamas-investicinis-projektas-bute-1-3601614/?search_pos=1438
570 000 €,6 867                                    €/m²,83,Rasos Rasų g.,https://www.aruodas.lt/butai-vilniuje-rasose-rasu-g-parduodami-isskirtiniai-kv-m-1-3601556/?search_pos=1439
210 000 €,4 063                                    €/m²,51.7,Baltupiai Jurgio Lebedžio g.,https://www.aruodas.lt/butai-vilniuje-baltupiuose-jurgio-lebedzio-g-parduodamass-stilingas-kambariu-butas-su-1-3608142/?search_pos=1440
99 999 €,4 545                                    €/m²,22,Senamiestis Aušros Vartų g.,https://www.aruodas.lt/butai-vilniuje-senamiestyje-ausros-vartu-g-puikioje-vietoje-parduodamas-butas-uz-ypac-1-3601450/?search_pos=1441
144 500 €,2 978                                    €/m²,48.5,Baltupiai Kalvarijų g.,https://www.aruodas.lt/butai-vilniuje-baltupiuose-kalvariju-g-parduodamas-tvarkingas-patogus-ju-kambariu-1-3581823/?search_pos=1442
99 300 €,3 048                                    €/m²,32.6,Vilkpėdė Gerosios Vilties g.,https://www.aruodas.lt/butai-vilniuje-vilkpedeje-gerosios-vilties-g-parduodamas-tvarkingas-sviesus-ir-erdvus-1-3582341/?search_pos=1443
235 000 €,4 620                                    €/m²,50.9,Vilkpėdė Skroblų g.,https://www.aruodas.lt/butai-vilniuje-vilkpedeje-skroblu-g-be-tarpininku-parduodamas-erdvus-praktiskai-1-3423619/?search_pos=1444
255 000 €,3 208                                    €/m²,79.5,Šiaurės miestelis Kazimiero Ladygos g.,https://www.aruodas.lt/butai-vilniuje-siaures-miestelyje-kazimiero-ladygos-g-parduodamas-erdus-ir-jaukus-kambariu-1-3600944/?search_pos=1445
130 000 €,2 955                                    €/m²,44,Salininkai Vaikų g.,https://www.aruodas.lt/butai-vilniuje-salininkuose-vaiku-g-parduodu-buta-salininkuose-vieta-patogi-ir-1-3582277/?search_pos=1446
139 000 €,2 172                                    €/m²,64,Lazdynai Architektų g.,https://www.aruodas.lt/butai-vilniuje-lazdynuose-architektu-g-erdvus-ir-jaukiai-irengtas-triju-kambariu-1-3582221/?search_pos=1447
81 900 €,2 443                                    €/m²,33.5,Naujininkai Prūsų g.,https://www.aruodas.lt/butai-vilniuje-naujininkuose-prusu-g-parduodamas-sviesus-ir-jaukus-kambariu-1-3608186/?search_pos=1448
170 000 €,3 494                                    €/m²,48.7,Užupis Filaretų g.,https://www.aruodas.lt/butai-vilniuje-uzupyje-filaretu-g-parduodame-gero-planavimo-kambariu-buta-1-3520613/?search_pos=1449
64 000 €,3 313                                    €/m²,19.3,Šnipiškės Kalvarijų g.,https://www.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-parduodamas-kambario-butas-turintis-atskira-1-3582161/?search_pos=1450
,,Plotas,,
298 000 €,2 805                                    €/m²,106.2,Šnipiškės Konstitucijos pr.,https://www.aruodas.lt/butai-vilniuje-snipiskese-konstitucijos-pr-parduodamos-isskirtines-patalpos-butas-su-1-3600746/?search_pos=1451
213 800 €,3 998                                    €/m²,53.5,Fabijoniškės Fabijoniškių g.,https://www.aruodas.lt/butai-vilniuje-fabijoniskese-fabijoniskiu-g-parduodamas-labai-jaukus-ir-siltas-triju-1-3594685/?search_pos=1452
240 000 €,2 756                                    €/m²,87.1,Šiaurės miestelis Kazimiero Ladygos g.,https://www.aruodas.lt/butai-vilniuje-siaures-miestelyje-kazimiero-ladygos-g-butas-tinkamas-tiek-komercinei-veiklai-tiek-1-3582107/?search_pos=1453
199 000 €,2 427                                    €/m²,82,Pilaitė Mozūriškių g.,https://www.aruodas.lt/butai-vilniuje-pilaiteje-mozuriskiu-g-parduodamas-triju-kambariu-butas-mozuriskiu-g-1-3600634/?search_pos=1454
439 000 €,3 933                                    €/m²,111.6,Antakalnis L. Sapiegos g.,https://www.aruodas.lt/butai-vilniuje-antakalnyje-l-sapiegos-g-parduodamas-erdvus-ir-labai-jaukus-kambariu-1-3603832/?search_pos=1455
196 500 €,4 541                                    €/m²,43.3,Šnipiškės Šatrijos g.,https://www.aruodas.lt/butai-vilniuje-snipiskese-satrijos-g-parduodamas-kambariu-butas-itin-patikimo-1-3577217/?search_pos=1456
175 000 €,3 229                                    €/m²,54.2,Naujamiestis Mindaugo g.,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-mindaugo-g-parduodamas-kambariu-kv-m-butas-1-3601356/?search_pos=1457
224 000 €,2 545                                    €/m²,88,Santariškės Mykolo Marcinkevičiaus g.,https://www.aruodas.lt/butai-vilniuje-santariskese-mykolo-marcinkeviciaus-g-parduodamas-jaukus-ir-erdvus-butas-per-du-1-3581817/?search_pos=1458
